id,time,team,source,size,odds,book,sport,date,timestamp,market,over/under,Line #,implied_prob,r,fd_odds,fd_odds_5s,fd_odds_10s,dk_odds,dk_odds_5s,dk_odds_10s,br_odds,br_odds_5s,br_odds_10s,czr_odds,czr_odds_5s,czr_odds_10s,es_odds,es_odds_5s,es_odds_10s,ka_odds,ka_odds_5s,ka_odds_10s,mgm_odds,mgm_odds_5s,mgm_odds_10s,li_odds,li_odds_5s,li_odds_10s,nv_odds,nv_odds_5s,nv_odds_10s,fv_odds,fv_odds_5s,fv_odds_10s
2145490,3/3/2026 23:45,kasi,ws,13700,-600,c,ts,3/3/2026,18:45:11,0,,,0.8571,w,0.931,0.8571,0.8571,0.9194,0.8534,0.8534,0.9259,0.8485,0.8485,0.8571,0.8571,0.8571,,0.8462,0.8462,0.8874,0.8779,0.8113,0.9167,0.8462,0.8462,0.878,0.8639,0.8639,,,,0.8734,0.8208,0.8134
2049770,2/17/2026 17:16,eala,ws,10800,-720,d,ts,2/17/2026,12:16:59,0,,,0.878,w,0.9231,,0.9048,0.878,,0.8876,0.9259,,0.9177,0.9091,,0.9091,,,,0.8969,,0.8969,,,,0.9357,,0.932,0.919,,0.9089,0.889,,0.8818
2054804,2/18/2026 20:52,cerj,ws,10300,-600,c,ts,2/18/2026,15:52:02,0,,,0.8571,w,0.9048,0.8667,0.8667,0.8947,0.8947,0.8734,0.9091,0.9091,0.8701,0.8571,0.8571,0.8571,0.9091,0.9091,0.8667,0.8969,0.8779,0.8494,,,,0.9043,0.8876,0.8876,,,,0.8693,0.8559,0.8382
2054810,2/18/2026 20:55,cerj,ws,10200,-600,c,ts,2/18/2026,15:55:32,0,,,0.8571,w,0.9048,0.875,0.875,0.9048,0.8718,0.8718,0.893,0.8621,0.8621,0.8571,0.8571,0.8571,0.9091,0.9091,0.8824,0.8969,0.8684,0.8684,,,,0.9034,0.8925,0.8907,,,,0.8689,0.8435,0.8418
2094467,2/24/2026 4:31,vach,ws,14100,-525,l,ts,2/23/2026,23:31:59,0,,,0.84,w,0.9231,0.8113,0.8113,0.9194,0.841,0.841,0.901,0.901,0.8,0.7619,0.7619,0.7619,0.9333,0.9333,0.8462,0.8969,0.8208,0.7921,,,,0.8462,0.84,0.84,,,,0.8601,0.8113,0.7788
2101896,2/25/2026 23:08,kasi,ws,24000,-380,c,ts,2/25/2026,18:08:23,0,,,0.7917,w,0.8824,0.8182,0.8182,0.8611,0.7972,0.7859,0.8701,0.7701,0.7701,0.7917,0.7917,0.7917,0.8824,0.8182,0.8,0.8969,0.8302,0.8208,,,,0.8333,0.823,0.823,,,,0.8333,0.7773,0.7743
2136078,3/1/2026 4:30,bucs,ws,12100,-600,c,ts,2/28/2026,23:30:07,0,,,0.8571,w,0.9167,,0.8462,0.8969,,0.843,,,,0.8571,,0.8571,0.9231,,0.8667,0.8969,,0.8494,,,,0.8969,,0.883,,,,0.87,,0.8294
2023781,2/13/2026 2:39,shel,ws,11700,-650,f,ts,2/12/2026,21:39:12,0,,,0.8667,w,0.8667,,0.8667,0.9206,,0.8958,0.9259,,0.8773,0.9333,,0.9231,0.9474,,0.9,0.9063,,0.8779,,,,0.917,,0.9156,,,,0.8797,,0.8573
2054034,2/18/2026 7:57,anis,ws,13400,-690,d,ts,2/18/2026,2:57:00,0,,,0.8734,w,0.9231,0.9,0.9,0.8734,0.8734,0.8718,0.9177,0.9177,0.901,0.9091,0.9091,0.9091,0.9,0.9,0.8824,0.9063,0.8969,0.8969,,,,0.9381,0.9254,0.9259,,,,0.8875,0.8782,0.8737
2069214,2/20/2026 22:41,kord,ws,21300,-700,c,ts,2/20/2026,17:41:24,0,,,0.875,w,0.9375,0.9048,0.9048,0.9275,0.8876,0.8837,0.9434,0.893,0.901,0.875,0.875,0.875,0.9474,0.9,0.9,0.9063,0.8874,0.8874,,,,0.9142,0.916,0.9167,,,,0.8972,0.8658,0.8689
2074333,2/21/2026 19:59,gald,ws,21300,-600,c,ts,2/21/2026,14:59:23,0,,,0.8571,w,0.9412,0.875,0.875,0.9167,0.8544,0.8544,0.9434,0.893,0.893,0.8571,0.8571,0.8571,0.9231,0.875,0.875,0.9063,0.859,0.859,,,,0.8837,0.8817,0.8758,,,,0.883,0.843,0.8413
2095390,2/24/2026 22:49,bucs,ws,13700,-670,b,ts,2/24/2026,17:49:40,0,,,0.8701,w,0.92,0.9375,0.9375,0.9038,0.9296,0.9296,0.8701,0.9091,0.9091,0.9091,0.9091,0.9091,0.9231,0.9474,0.9474,0.9063,0.9158,0.9158,,,,0.9432,0.9488,0.9481,,,,0.8815,0.9014,0.9014
2096217,2/25/2026 0:40,sonm,ws,9000,-650,e,ts,2/24/2026,19:40:45,0,,,0.8667,w,0.92,0.92,0.92,,0.881,0.881,0.9091,0.9091,0.9091,,,,0.8667,0.8667,0.8667,0.9063,0.9063,0.9063,,,,0.9065,0.9065,0.907,,,,0.8765,0.8748,0.8761
2108155,2/26/2026 5:28,tiaf,ws,18100,-560,b,ts,2/25/2026,0:28:16,0,,,0.8485,w,0.9048,0.9048,0.9048,,0.8889,0.8889,0.8485,0.9091,0.9177,,,,0.9,0.9,0.9,0.9063,0.8779,0.8874,0.9231,0.9231,0.9231,0.9281,0.9293,0.9293,,,,0.8713,0.878,0.881
2117300,2/27/2026 22:54,town,ws,12400,-700,c,ts,2/27/2026,17:54:05,0,,,0.875,w,0.92,0.8667,0.8667,0.9265,0.8925,0.8925,0.9434,0.893,0.893,0.875,0.875,0.875,0.9333,0.9333,0.8824,0.9063,0.9063,0.84,0.9167,0.8621,0.8621,0.9167,0.9034,0.9061,,,,0.8879,0.8607,0.8464
2136446,3/1/2026 5:10,cobo,ws,13300,-710,l,ts,2/28/2026,0:10:54,0,,,0.8765,w,0.9375,,0.8571,0.949,,0.84,0.9434,,0.8485,0.8182,,0.8182,0.9355,,0.8621,0.9063,,0.8494,0.9333,,0.84,0.8765,,0.883,,,,0.8893,,0.8165
2145303,3/3/2026 22:44,town,ws,15800,-710,f,ts,3/3/2026,17:44:06,0,,,0.8765,w,0.8765,0.8765,0.8765,0.9383,0.9231,0.918,0.9177,0.9177,0.901,0.9524,0.9333,0.9333,,,,0.9063,0.9063,0.8874,0.9412,0.9412,0.9231,0.9373,0.9306,0.9283,,,,0.8928,0.8857,0.8762
2061659,2/19/2026 19:48,sinn,ws,11100,-870,d,ts,2/19/2026,14:48:03,0,,,0.8969,l,0.9333,,0.9412,0.8969,,0.9123,0.9346,,0.9434,0.9524,,0.9524,0.9333,,0.9333,0.9158,,0.9158,,,,0.9598,,0.9614,,,,0.9065,,0.9127
2068730,2/20/2026 17:36,alcz,ws,26200,-600,c,ts,2/20/2026,12:36:43,0,,,0.8571,w,0.9259,0.8889,0.8889,0.9167,0.8592,0.8592,0.9346,0.8851,0.8851,0.8571,0.8571,0.8571,0.9167,0.875,0.875,0.9158,0.8874,0.8874,,,,0.9213,0.9052,0.9074,,,,0.8925,0.8582,0.8567
2068699,2/20/2026 15:46,pegu,ws,15100,-830,d,ts,2/20/2026,10:46:32,0,,,0.8925,w,0.9333,,0.9333,0.8925,,0.8936,0.9346,,0.9259,0.9615,,0.9615,0.9091,,0.9091,0.9158,,0.9063,,,,0.961,,0.9624,,,,0.906,,0.9039
2095385,2/24/2026 22:47,bucs,ws,10100,-750,e,ts,2/24/2026,17:47:49,0,,,0.8824,w,0.9412,0.9412,0.9412,0.8824,0.9265,0.9265,0.8851,0.8851,0.8851,0.9412,0.9412,0.9412,0.9,0.9231,0.9231,0.9158,0.9251,0.9251,,,,0.9492,0.9522,0.9615,,,,0.8945,0.8983,0.8959
2104721,2/26/2026 1:46,atma,ws,20900,-700,c,ts,2/25/2026,20:46:00,0,,,0.875,w,0.9259,,,0.9565,,,0.9434,,,0.875,,,0.9474,,,0.9158,,,,,,0.9237,,,,,,0.8978,,
2118773,2/28/2026 2:12,zhas,ws,9500,-860,d,ts,2/27/2026,21:12:45,0,,,0.8958,w,0.931,,0.931,0.8958,,0.8958,0.9524,,0.9524,0.9333,,,0.9231,,0.9231,0.9158,,0.9158,0.9231,,0.9231,0.9524,,0.9443,,,,0.9036,,0.9021
2118753,2/28/2026 2:11,zhas,ws,13700,-800,d,ts,2/27/2026,21:11:25,0,,,0.8889,w,0.92,,,0.8889,,,0.9524,,,,,,0.9231,,,0.9158,,,0.9333,,,0.9506,,,,,,0.9022,,
2140303,3/2/2026 1:02,bucs,ws,13400,-900,c,ts,3/1/2026,20:02:54,0,,,0.9,w,0.9474,0.9,0.9,0.9444,0.9254,0.8876,0.9434,0.9434,0.901,0.9,0.9,0.9,0.9474,0.9474,0.9091,0.9158,0.9063,0.8874,0.9524,0.9524,0.9,0.9487,0.9234,0.9231,0.915,0.89,0.89,0.9112,0.895,0.8706
2054022,2/18/2026 7:44,anis,ws,17200,-750,d,ts,2/18/2026,2:44:54,0,,,0.8824,w,0.9,0.9,0.9,0.8824,,0.8824,0.9434,0.9434,0.9434,0.9524,0.9524,0.9524,0.9,0.9,0.9,0.9251,0.9251,0.9251,,,,0.9566,0.9566,0.9599,,,,0.8992,0.9008,0.8999
2068753,2/20/2026 17:53,alcz,ws,9400,-900,c,ts,2/20/2026,12:53:11,0,,,0.9,w,0.92,0.92,0.8889,0.9583,0.9583,0.902,0.9615,0.9615,0.9259,0.9,0.9,0.9,0.9444,0.9444,0.9091,0.9251,0.9063,0.9063,,,,0.9422,0.932,0.932,,,,0.9078,0.9026,0.8824
2068729,2/20/2026 17:35,alcz,ws,14600,-900,c,ts,2/20/2026,12:35:07,0,,,0.9,w,0.9474,,0.9333,0.9219,,0.9029,0.9524,,0.9434,0.9,,0.9,0.9259,,0.9091,0.9251,,0.9158,,,,0.9512,,0.9523,,,,0.9122,,0.9027
2068744,2/20/2026 17:43,alcz,ws,19100,-800,c,ts,2/20/2026,12:43:43,0,,,0.8889,w,0.9412,0.9048,0.9048,0.9419,0.9138,0.9138,0.9524,0.9259,0.9259,0.8889,0.8889,0.8889,0.9355,0.9,0.9,0.9251,0.9251,0.9251,,,,0.9333,0.9333,0.9254,,,,0.9065,0.8885,0.8867
2069215,2/20/2026 22:47,kord,ws,17000,-900,c,ts,2/20/2026,17:47:45,0,,,0.9,w,0.9375,,,0.9495,,,0.9615,,,0.9,,,0.9333,,,0.9251,,,,,,0.9585,,,,,,0.9142,,
2075003,2/21/2026 20:21,dole,ws,12500,-600,c,ts,2/21/2026,15:21:46,0,,,0.8571,w,0.9412,0.8889,0.8889,0.9254,0.8701,0.8701,0.9346,0.8621,0.8621,0.8571,0.8571,0.8571,0.4,0.4,0.4,0.9251,0.8779,0.8494,,,,,,,,,,0.872,0.8012,0.8012
2086685,2/22/2026 3:21,paut,ws,40500,-625,l,ts,2/21/2026,22:21:49,0,,,0.8621,w,0.9375,0.8462,0.8462,0.9351,,,0.9434,0.8077,0.8413,0.875,0.875,0.875,0.9474,0.8571,0.8571,0.9251,0.8494,0.8302,,,,0.8621,0.8611,0.8649,,,,0.9086,0.8088,0.8145
2097507,2/25/2026 1:43,frec,ws,15700,-700,c,ts,2/24/2026,20:43:50,0,,,0.875,w,0.9412,0.875,0.875,0.9485,0.8837,0.8837,0.9615,0.8773,0.8773,0.9412,0.875,0.875,0.8182,0.8182,0.8182,0.9251,0.8874,0.8684,,,,0.8901,0.8876,0.8837,,,,0.896,0.8438,0.8403
2136415,3/1/2026 5:07,cobo,ws,13400,-1000,c,ts,2/28/2026,0:07:17,0,,,0.9091,w,0.9474,0.9259,0.9259,0.9545,0.9107,0.9107,0.9524,0.9177,0.9177,0.9091,0.9091,0.9231,0.9444,0.9444,0.9259,0.9251,0.9251,0.9158,0.9524,0.9524,0.9167,0.9675,0.9588,0.961,,,,0.9206,0.9048,0.8954
2134060,3/1/2026 1:51,frec,ws,21100,-900,c,ts,2/28/2026,20:51:47,0,,,0.9,w,0.9412,0.8824,0.8824,0.9565,0.9091,0.9091,,,,0.9,0.9,0.9,0.9615,0.9231,0.9231,0.9251,0.8874,0.8494,0.9615,0.8889,0.8889,,,,,,,0.9176,0.8636,0.8592
2140232,3/2/2026 0:47,jean,ws,15300,-900,c,ts,3/1/2026,19:47:33,0,,,0.9,w,0.9474,0.8947,0.8947,0.9545,0.9138,0.9138,0.9524,0.9524,0.893,0.9,0.9,0.9091,0.9524,0.9524,0.9231,0.9251,0.9251,0.9063,0.9524,0.9524,0.9,0.9478,0.9278,0.9278,0.925,0.925,0.925,0.9127,0.9014,0.8736
2131811,3/1/2026 0:03,dard,ws,13600,-900,c,ts,2/28/2026,19:03:34,0,,,0.9,w,0.9259,0.9048,0.9048,0.9425,0.9231,0.9231,,,,0.9,0.9,0.9,0.9615,0.9615,0.9474,0.9346,0.9251,0.9251,0.9524,0.9333,0.9333,0.9593,0.9516,0.9516,,,,0.9113,0.8988,0.898
2140427,3/2/2026 1:22,bucs,ws,45300,-500,c,ts,3/1/2026,20:22:57,0,,,0.8333,w,0.9375,,,0.9438,,,0.9615,,,0.8333,,,0.9474,,,0.9346,,,0.9615,,,0.8693,,,0.8227,,,0.8991,,
2024282,2/13/2026 3:03,shel,ws,23300,-1200,c,ts,2/12/2026,22:03:29,0,,,0.9231,w,0.9677,0.9677,,0.9643,0.9643,,0.9709,0.9709,,0.9231,0.9231,,0.9615,0.9615,,0.9439,0.9439,,,,,0.9852,0.9464,,,,,0.9391,0.9306,
2054600,2/18/2026 19:28,alcz,ws,10600,-1250,f,ts,2/18/2026,14:28:32,0,,,0.9259,w,0.9259,0.9375,0.9375,0.9615,0.963,0.963,0.9804,0.9804,0.9804,0.9615,0.9615,0.9615,0.9756,0.9756,0.9756,0.9439,0.9533,0.9533,,,,,0.9806,0.9804,,,,0.9336,0.9395,0.9395
2075802,2/21/2026 20:46,bren,ws,16000,-1200,c,ts,2/21/2026,15:46:50,0,,,0.9231,w,0.9524,0.9167,0.9167,0.9643,0.9351,0.9351,0.9804,0.9259,0.9259,0.9231,0.9231,0.9,0.9722,0.9722,0.9231,0.9439,0.9251,0.9251,,,,,,,,,,0.9345,0.8973,0.8899
2074405,2/21/2026 20:02,gald,ws,41000,-600,c,ts,2/21/2026,15:02:34,0,,,0.8571,w,0.9524,0.8667,0.8667,0.9419,0.8485,0.8532,0.9709,0.9091,0.8851,0.8571,0.8571,0.8571,0.9524,0.875,0.875,0.9439,0.8969,0.859,,,,0.8864,0.8864,0.8824,,,,0.906,0.8452,0.839
2101794,2/25/2026 21:11,priz,ws,10600,-1440,d,ts,2/25/2026,16:11:54,0,,,0.9351,l,0.9677,,0.96,0.9351,,0.9275,0.9709,,0.9709,0.9722,,0.9722,0.9722,,0.9722,0.9439,,0.9439,,,,,,,,,,0.9418,,0.938
2131692,2/28/2026 23:55,dard,ws,11100,-1200,c,ts,2/28/2026,18:55:53,0,,,0.9231,w,0.9524,,,0.9643,,,,,,0.9231,,,0.9615,,,0.9439,,,0.9677,,,0.9838,,,,,,0.9322,,
2139333,3/1/2026 22:16,vidm,ws,16700,-1040,d,ts,3/1/2026,17:16:38,0,,,0.9123,w,0.9677,0.9677,0.9677,0.9123,0.9306,0.9306,0.9524,0.9615,0.9615,0.9524,0.9524,0.9524,0.9333,0.9333,0.9333,0.9439,0.9533,0.9533,0.9524,0.9524,0.9524,0.9715,0.9753,0.9753,,,,0.9258,0.9317,0.9317
2145755,3/4/2026 0:09,town,ws,30300,-1000,c,ts,3/3/2026,19:09:45,0,,,0.9091,w,0.9677,0.931,0.931,0.9545,0.9038,0.9038,0.9901,0.9346,0.9346,0.9091,0.9091,0.9091,0.9524,0.9091,0.9091,0.9439,0.8779,0.8969,0.9677,0.9091,0.9091,0.954,0.9259,0.9278,,,,0.9335,0.8837,0.8897
2084557,2/22/2026 1:47,ymee,ws,31500,-710,l,ts,2/21/2026,20:47:21,0,,,0.8765,w,0.96,0.8667,0.8667,0.9583,0.8667,0.8667,0.9615,0.8198,0.8198,0.8333,0.8333,0.8333,0.9524,0.875,0.875,0.9533,0.9439,0.9346,,,,0.878,0.8742,0.8726,,,,0.9094,0.8198,0.8192
2090983,2/22/2026 22:06,lepc,ws,42100,-965,l,ts,2/22/2026,17:06:27,0,,,0.9061,w,0.96,0.8947,0.8947,0.9485,0.8701,0.8701,0.9804,0.8851,0.8851,0.9231,0.9231,0.9231,0.9722,0.9091,0.9091,0.9533,0.859,0.859,,,,0.9087,0.9061,0.9127,,,,0.9374,0.8586,0.8601
2107976,2/26/2026 5:10,bell,ws,47600,-765,l,ts,2/25/2026,0:10:06,0,,,0.8844,w,0.9756,0.8571,0.8571,0.9787,,0.8483,0.9901,0.9901,0.8851,0.875,0.875,0.875,0.9756,0.9756,0.8571,0.9533,0.9251,0.859,0.9901,0.9901,0.8571,0.8844,0.8817,0.883,,,,0.9302,0.9138,0.8325
2101806,2/25/2026 21:18,priz,ws,17200,-1700,d,ts,2/25/2026,16:18:49,0,,,0.9444,l,0.9756,0.9804,0.9804,0.9444,0.9524,0.9524,0.9901,,,0.9804,0.9868,0.9868,0.9804,0.9868,0.9868,0.9533,0.9627,0.9627,,,,,,,,,,0.9532,0.9562,0.9562
2101808,2/25/2026 21:19,priz,ws,16200,-1400,d,ts,2/25/2026,16:19:22,0,,,0.9333,l,0.9677,,,0.9333,,,0.9804,,,0.9722,,,0.9722,,,0.9533,,,,,,,,,,,,0.9463,,
2114609,2/27/2026 3:21,zhas,ws,31100,-1000,c,ts,2/26/2026,22:21:20,0,,,0.9091,w,0.9677,0.931,0.931,0.9655,0.8876,0.8876,0.9804,0.8851,0.8851,0.9091,0.9091,0.9091,0.9756,0.9091,0.9091,0.9533,0.8969,0.8969,0.9677,0.9,0.9,0.932,0.932,0.9293,,,,0.934,0.8782,0.8776
2135913,3/1/2026 4:09,bucs,ws,16500,-1400,c,ts,2/28/2026,23:09:23,0,,,0.9333,w,0.9756,0.96,0.96,0.9706,0.96,0.96,,,,0.9333,0.9333,0.9333,0.9756,0.9756,0.9615,0.9533,0.9439,0.9346,,,,0.9899,0.9847,0.9845,,,,0.9435,0.9363,0.9327
2138925,3/1/2026 21:05,pard,ws,28800,-1200,c,ts,3/1/2026,16:05:41,0,,,0.9231,w,0.9677,,0.9677,0.9565,,0.9565,0.9804,,0.9804,0.9231,,0.9804,0.9722,,0.9722,0.9533,,0.9533,0.9677,,0.9677,,,,,,,0.9427,,0.9467
2139301,3/1/2026 22:13,vidm,ws,10200,-1400,e,ts,3/1/2026,17:13:04,0,,,0.9333,w,0.9722,0.9722,0.9677,0.9524,0.9524,0.9524,0.9709,0.9709,0.9709,0.9615,0.9615,0.9615,0.9333,0.9333,0.9333,0.9533,0.9533,0.9533,0.9615,0.9615,0.9615,0.9863,0.983,0.9808,,,,0.94,0.9394,0.9382
2054470,2/18/2026 18:28,alcz,ws,10600,-1600,c,ts,2/18/2026,13:28:50,0,,,0.9412,w,0.9783,0.9783,0.9783,0.9545,0.9545,0.9545,0.9615,0.9615,0.9524,0.9412,0.9412,0.9412,,,,0.9627,0.9627,0.9627,,,,0.9901,0.9901,0.9901,,,,0.9473,0.9466,0.9429
2075077,2/21/2026 20:24,trev,ws,32400,-1200,e,ts,2/21/2026,15:24:52,0,,,0.9231,w,0.9722,0.9836,0.9836,0.9792,,,,,,,,,0.9231,0.9231,0.9231,0.9627,0.9907,0.9907,,,,,,,,,,0.945,,
2104283,2/26/2026 1:34,dard,ws,27200,-1200,c,ts,2/25/2026,20:34:46,0,,,0.9231,w,0.9677,0.9231,,0.9787,0.9275,,0.9901,0.9177,,0.9231,0.9231,,0.9804,0.9231,,0.9627,0.9439,,,,,0.9585,0.9444,,,,,0.9417,0.8998,
2128726,2/28/2026 22:31,hanf,ws,36400,-1000,c,ts,2/28/2026,17:31:43,0,,,0.9091,w,0.9804,0.9375,0.9375,0.9722,0.9206,0.899,0.9524,0.9524,0.9524,0.9091,0.9091,0.9091,0.9836,0.9333,0.9231,0.9627,0.8969,0.9158,0.9901,0.9333,0.9333,0.9539,0.9516,0.9361,,,,0.938,0.9055,0.9026
2019948,2/12/2026 21:04,much,ws,13100,-2000,c,ts,2/12/2026,16:04:36,0,,,0.9524,w,0.9804,,,0.975,,,,,,0.9524,,,0.9836,,,0.972,,,,,,,,,,,,0.9583,,
2042698,2/15/2026 16:22,wong,ws,30000,-1200,c,ts,2/15/2026,11:22:12,0,,,0.9231,w,0.9836,,,0.9841,,,,,,0.9231,,,0.9934,,,0.972,,,,,,0.9534,,,0.948,,,0.9434,,
2047824,2/17/2026 0:33,giro,ws,15200,-1600,c,ts,2/16/2026,19:33:57,0,,,0.9412,w,,,,0.9796,0.9796,,,,0.9524,0.9412,0.9412,0.9524,0.9836,0.9836,0.9836,0.972,0.9627,0.9533,,,,,0.9704,0.9751,,,,0.9495,0.9386,0.9328
2047119,2/16/2026 20:15,wong,ws,27200,-1600,c,ts,2/16/2026,15:15:49,0,,,0.9412,w,0.9756,0.9524,,0.9828,0.963,,,0.9524,,0.9412,0.9412,,0.9836,0.9615,,0.972,0.9439,,,,,,,,,,,0.9554,0.9298,
2054598,2/18/2026 19:26,alcz,ws,11600,-1860,d,ts,2/18/2026,14:26:54,0,,,0.949,w,0.9756,0.9677,0.9677,0.949,0.949,0.9351,,,0.9901,0.9722,0.9722,0.9722,0.9756,0.9756,0.9615,0.972,0.972,0.9627,,,,0.9901,0.9901,0.9901,,,,0.9547,0.9504,0.9522
2054593,2/18/2026 19:25,alcz,ws,15100,-1820,d,ts,2/18/2026,14:25:41,0,,,0.9479,w,0.9756,0.9756,0.9756,0.9479,0.9615,0.9615,,,,0.9804,0.9868,0.9868,0.9756,0.9756,0.9756,0.972,0.972,0.972,,,,0.9901,0.9901,0.9901,,,,0.9553,0.9569,0.9569
2089820,2/22/2026 19:56,osuw,ws,13800,-2000,c,ts,2/22/2026,14:56:23,0,,,0.9524,w,0.9804,0.96,0.96,0.995,0.995,0.9767,,,0.9615,0.9524,0.9524,0.9524,0.995,0.995,0.9722,0.972,0.9627,0.9533,,,,,,,,,,0.9586,0.9473,0.938
2145378,3/3/2026 23:24,town,ws,15600,-2100,d,ts,3/3/2026,18:24:28,0,,,0.9545,w,0.9783,0.9836,0.9836,0.9545,0.963,0.975,0.9901,0.9901,,0.9868,0.9868,0.9868,0.9722,0.9722,0.9804,0.972,0.972,0.9814,0.9901,0.9901,0.9901,,,,,,,0.9611,0.9638,0.9652
2075086,2/21/2026 20:25,trev,ws,41100,-1200,e,ts,2/21/2026,15:25:20,0,,,0.9231,w,0.9722,0.9722,0.9722,0.9841,,0.9792,,,,0.9868,0.9868,0.9868,0.9231,0.9231,0.9231,0.9814,0.9627,0.9627,,,,,,,,,,0.9481,0.9409,0.9466
2093509,2/24/2026 1:46,priz,ws,13000,-2000,c,ts,2/23/2026,20:46:55,0,,,0.9524,w,0.9877,0.9474,0.9474,0.995,0.9855,0.9438,,,0.9615,0.9524,0.9524,0.9524,,,0.9474,0.9814,0.9814,0.9439,,,,0.9752,0.976,0.9737,,,,0.9575,0.9422,0.9269
2045623,2/15/2026 21:47,mont,ws,19700,-2500,c,ts,2/15/2026,16:47:57,0,,,0.9615,w,0.9877,0.96,0.96,0.9833,0.898,0.898,,0.9709,0.9709,0.9615,0.9615,0.9615,,,,0.9907,0.9346,0.9346,,,,0.9705,0.976,0.9745,,0.987,0.987,0.9684,0.9307,0.9303
2120083,2/28/2026 6:34,tiaf,ws,62300,-1600,c,ts,2/27/2026,1:34:18,0,,,0.9412,w,0.9877,0.931,0.931,0.9901,0.9219,0.9219,,0.9177,0.9177,0.9412,0.9412,0.9412,0.9934,0.9333,0.9333,0.9907,0.9251,0.8969,0.9901,0.9412,0.9412,0.9478,0.9465,0.9446,,,,0.9726,0.9021,0.899
